target,target1,date,date1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
25,m25,10/27/20,391,FALSE,647.5,21,0.45,0.44,0.18,0.2,0.33,0.11,39.31,-0.04
25,m25,10/27/20,391,FALSE,701.5,22,1.26,0.44,0.2,0,0.32,0.12,39.02,-0.11
25,m25,10/27/20,391,FALSE,829,23,0.57,0.45,0.18,0,0.32,0.12,39.58,0.05
25,m25,10/27/20,391,FALSE,793.5,23,0.72,0.45,0.16,0,0.32,0.11,38.6,0.17
25,m25,10/27/20,392,FALSE,853.5,23,0.63,0.44,0.2,0,0.32,0.14,38.41,0
25,m25,10/27/20,392,FALSE,414,17,7.86,0.43,0.11,0.31,0.33,0.09,40.95,1.98
25,m25,10/27/20,392,FALSE,789.5,20,0.28,0.42,0.11,0.15,0.31,0.14,38.98,0.09
25,m25,10/27/20,392,FALSE,778,21,1.81,0.41,0.19,0.3,0.3,0.14,39,0.03
25,m25,10/27/20,393,FALSE,898.5,21,1.28,0.86,0.25,0.04,0.91,0.49,36.73,-0.07
25,m25,10/27/20,393,FALSE,388,14,2.24,0.38,0.15,0,0.31,0.09,39.66,0.71
25,m25,10/27/20,393,FALSE,426,16,2.42,0.36,0.07,0,0.27,0.09,40.1,0.17
25,m25,10/27/20,394,FALSE,554.5,18,0.63,0.38,0.16,0.24,0.28,0.11,41.32,0.04
25,m25,10/27/20,394,FALSE,636.5,21,0.2,0.4,0.12,0.33,0.29,0.1,40.54,0.06
25,m25,10/27/20,394,FALSE,547.5,21,2.09,0.4,0.07,0,0.29,0.09,39.99,-0.07
25,m25,10/27/20,394,FALSE,324.5,16,1.02,0.36,0.19,0.29,0.29,0.09,39.56,-0.11
25,m25,10/27/20,395,FALSE,266,15,2.06,0.36,0.21,0.15,0.3,0.09,40.14,-0.54
25,m25,10/27/20,395,FALSE,388.5,17,0.8,0.38,0.21,0,0.29,0.1,39.86,-0.21
25,m25,10/27/20,395,FALSE,562,18,1.08,0.38,0.11,0,0.28,0.09,37.62,-0.23
25,m25,10/27/20,395,FALSE,518.5,16,0.6,0.37,0.11,0,0.28,0.1,40.75,-0.26
25,m25,10/27/20,396,FALSE,347.5,16,1.61,0.38,0.07,0,0.29,0.06,39.95,-0.11
25,m25,10/27/20,396,FALSE,553,19,0.2,0.39,0.17,0.13,0.29,0.1,39.31,-0.06
25,m25,10/27/20,396,FALSE,402,18,0.2,0.38,0.26,0.26,0.3,0.11,40.74,0.08
25,m25,10/27/20,396,FALSE,428.5,15,0.89,0.25,-0.02,0,0.31,0.12,39.48,0.16
25,m25,10/27/20,397,FALSE,611.5,19,0,0.41,0.1,0,0.3,0.1,40.19,-0.02
25,m25,10/27/20,397,FALSE,591,20,0.8,0.42,0.08,0.12,0.31,0.1,40.25,-0.03
25,m25,10/27/20,397,FALSE,663.5,21,0.63,0.42,0.21,0.24,0.31,0.11,39.28,0.28
25,m25,10/27/20,397,FALSE,601,21,0.28,0.38,0.3,0.18,0.29,0.14,40.28,0.09
25,m25,10/27/20,398,FALSE,684.5,18,1.46,0.38,0.12,0,0.28,0.12,37.17,0.04
25,m25,10/27/20,398,FALSE,390,15,0.63,0.34,0.15,0.26,0.27,0.09,39.18,0.49
25,m25,10/27/20,398,FALSE,495.5,15,0.45,0.35,0.03,0,0.27,0.11,38.69,-0.25
25,m25,10/27/20,398,FALSE,635.5,18,0.45,0.29,-0.02,0.07,0.22,0.14,37.53,-0.08
25,m25,10/27/20,399,FALSE,652.5,16,0.45,0.28,-0.02,0,0.22,0.14,37.15,0.06
25,m25,10/27/20,399,FALSE,638,17,0.45,0.29,-0.01,0,0.22,0.14,37.09,-0.04
25,m25,10/27/20,399,FALSE,421,15,0.57,0.22,-0.01,3.08,0.28,0.12,39.37,0.18
25,m25,10/27/20,399,FALSE,446.5,16,0.45,0.21,-0.01,0.29,0.27,0.14,39.05,0.07
25,m25,10/27/20,400,FALSE,406,13,1.41,0.23,-0.02,0.17,0.27,0.11,39.78,-0.02
25,m25,10/27/20,400,FALSE,545,19,1.22,0.99,0.12,0.32,0.88,0.09,36.59,-0.02
25,m25,10/27/20,400,FALSE,718,19,0.4,0.85,0.12,0.05,0.87,0.35,38.94,-0.05
25,m25,10/27/20,400,FALSE,484.5,19,0.63,0.37,0.07,0.31,0.27,0.09,41.08,0.05
25,m25,10/27/20,401,FALSE,563.5,21,1.22,0.38,0.09,0.19,0.27,0.09,39,-0.82
25,m25,10/27/20,401,FALSE,472,18,0.2,0.38,0.16,0.35,0.29,0.1,39.28,-0.28
25,m25,10/27/20,401,FALSE,446.5,17,0.82,0.38,0.17,0.12,0.29,0.1,39.04,-0.05
25,m25,10/27/20,401,FALSE,451.5,17,0.28,0.37,0.22,0.12,0.29,0.11,39.32,-0.13
25,m25,10/27/20,402,FALSE,717,23,3,0.37,0.31,0.27,0.27,0.15,39.38,0.16
25,m25,10/27/20,402,FALSE,425.5,17,0.28,0.33,0.11,0.29,0.24,0.09,38.88,-0.04
25,m25,10/27/20,402,FALSE,458.5,18,0.82,0.34,0.11,0,0.24,0.09,38.29,-0.27
25,m25,10/27/20,403,FALSE,389,17,1.22,0.33,0.09,0,0.24,0.08,38.98,0.08
25,m25,10/27/20,403,FALSE,680,21,0.2,0.36,0.19,0,0.25,0.11,36.47,-0.14
25,m25,10/27/20,403,FALSE,680,22,0.2,0.37,0.2,0,0.25,0.11,36.61,0.02
25,m25,10/27/20,403,FALSE,421.5,19,0.72,0.39,0.05,0,0.28,0.08,39.48,0.04
25,m25,10/27/20,404,FALSE,590,21,0.82,0.37,0.07,0.33,0.26,0.09,38.39,-0.04
25,m25,10/27/20,404,FALSE,527,20,0.82,0.37,0.08,0.14,0.26,0.09,38.91,0.02
25,m25,10/27/20,404,FALSE,566.5,21,0.2,0.37,0.07,0,0.25,0.09,37.92,0.12
25,m25,10/27/20,404,FALSE,550.5,20,1.02,0.37,0.05,0,0.26,0.09,39.13,-0.18
25,m25,10/27/20,405,FALSE,457,20,1.46,0.39,0.06,0,0.28,0.08,40.1,0.06
25,m25,10/27/20,405,FALSE,593.5,22,1.6,0.38,0.08,0.33,0.26,0.1,38.39,0.7
25,m25,10/27/20,405,FALSE,568,20,0.45,0.39,0.24,0.28,0.29,0.12,39.04,-0.16
25,m25,10/27/20,405,FALSE,627.5,22,1.2,0.36,0.23,0,0.25,0.12,38.43,0.5
25,m25,10/27/20,406,FALSE,688,23,0.82,0.37,0.27,0.3,0.26,0.14,39.75,-0.28
25,m25,10/27/20,406,FALSE,794.5,24,0.6,0.4,0.28,0.05,0.28,0.15,38.52,-0.13
25,m25,10/27/20,406,FALSE,707.5,24,0.45,0.4,0.27,0,0.28,0.14,38.41,-0.17
25,m25,10/27/20,406,FALSE,722,23,0.45,0.39,0.26,0.3,0.28,0.14,39.84,-0.09
25,m25,10/27/20,407,FALSE,725,24,0.45,0.4,0.27,0.05,0.28,0.14,38.82,0.09
25,m25,10/27/20,407,FALSE,763.5,21,2.97,0.93,0.53,0.26,0.84,0.36,37.01,-0.37
25,m25,10/27/20,407,FALSE,337,16,2.13,0.35,0.08,0,0.26,0.06,39.45,1.29
25,m25,10/27/20,407,FALSE,469.5,17,0.28,0.36,0.1,0,0.26,0.09,39.07,-0.08
25,m25,10/27/20,408,FALSE,431,16,0.82,0.34,0.07,0.44,0.26,0.09,39.02,0.06
25,m25,10/27/20,408,FALSE,651,21,0.63,0.38,0.29,0,0.28,0.14,38.06,0.09
25,m25,10/27/20,408,FALSE,534,20,1.7,0.37,0.28,0.28,0.28,0.12,38.44,0.19
25,m25,10/27/20,408,FALSE,550.5,21,0.63,0.37,0.31,0,0.28,0.14,37.99,-0.07
25,m25,10/27/20,409,FALSE,379.5,16,1.61,0.24,-0.02,0.29,0.29,0.14,38.84,0.09
25,m25,10/27/20,409,FALSE,473.5,16,1.13,0.24,0,0.22,0.29,0.15,39.08,-0.16
25,m25,10/27/20,409,FALSE,459.5,16,1.81,0.25,-0.02,0.22,0.3,0.14,39.75,-0.05
25,m25,10/27/20,409,FALSE,347.5,15,0.2,0.25,-0.02,0.05,0.3,0.14,39,0.16
25,m25,10/27/20,410,FALSE,378,14,1.44,0.25,-0.01,0.22,0.29,0.12,39.58,0.1
25,m25,10/27/20,410,FALSE,691.5,22,0.4,0.37,0.32,0,0.28,0.15,39.04,0.02
25,m25,10/27/20,410,FALSE,744,23,1.08,0.38,0.34,0,0.28,0.16,38.39,-0.21
25,m25,10/27/20,410,FALSE,697,23,0.4,0.37,0.32,0,0.27,0.15,39.24,0.51
25,m25,10/27/20,411,FALSE,732,24,1.41,0.38,0.34,0,0.27,0.16,38.01,0.02
25,m25,10/27/20,411,FALSE,732.5,24,0.45,0.38,0.35,0,0.27,0.16,38.97,0.02
25,m25,10/27/20,411,FALSE,826,24,0.72,0.37,0.36,0,0.27,0.18,38.39,0
25,m25,10/27/20,412,FALSE,757.5,24,0.72,0.37,0.36,0.2,0.27,0.18,38.75,0.15
25,m25,10/27/20,412,FALSE,634,18,0.82,0.18,0.01,0.14,0.26,0.16,39.11,-0.02
25,m25,10/27/20,412,FALSE,631.5,19,0.57,0.36,0.25,0,0.27,0.12,37.04,-0.09
25,m25,10/27/20,412,FALSE,749.5,21,0.45,0.38,0.25,0,0.28,0.14,36.94,0.07
25,m25,10/27/20,413,FALSE,653,19,0.72,0.37,0.21,0,0.28,0.11,36.38,0.1
25,m25,10/27/20,413,FALSE,607.5,14,0.6,0.26,-0.02,0.27,0.28,0.15,37.34,0.4
25,m25,10/27/20,413,FALSE,654.5,15,0.4,0.24,-0.02,0,0.28,0.15,37.17,0.06
25,m25,10/27/20,413,FALSE,527,15,0.28,0.28,-0.02,0.26,0.29,0.16,38.62,-0.09
25,m25,10/27/20,414,FALSE,658,16,0.45,0.27,-0.02,0,0.29,0.18,38.62,0.17
25,m25,10/27/20,414,FALSE,717.5,16,0.72,0.26,-0.02,0,0.28,0.18,39.68,0.4
25,m25,10/27/20,414,FALSE,613.5,18,5.43,0.4,0.18,0,0.3,0.11,39.06,1.78
25,m25,10/27/20,414,FALSE,609.5,21,0.8,0.36,0.16,0,0.24,0.1,37.26,-0.14
25,m25,10/27/20,415,FALSE,638,21,0.8,0.36,0.15,0,0.24,0.1,36.45,-0.1
25,m25,10/27/20,415,FALSE,465.5,16,0.45,0.36,0.09,0,0.27,0.09,40.68,0.97
25,m25,10/27/20,415,FALSE,568,17,1.71,0.36,0.1,0,0.26,0.11,38.16,0.36
25,m25,10/27/20,415,FALSE,595.5,22,27.55,0.83,0.53,1.36,0.72,0.4,38.87,1.09
25,m25,10/27/20,416,FALSE,501,13,0.72,0.3,-0.02,0.22,0.27,0.12,38.9,0.26
25,m25,10/27/20,416,FALSE,558,15,1.84,0.33,0.08,0,0.25,0.12,39.05,1.23
25,m25,10/27/20,416,FALSE,715.5,18,1.72,0.35,0.2,0,0.26,0.14,37.32,-0.36
25,m25,10/27/20,416,FALSE,637.5,19,0.4,0.34,0.23,0,0.25,0.12,36.51,-0.14
25,m25,10/27/20,417,FALSE,399,14,1.56,0.21,-0.02,2.77,0.26,0.12,39.5,1.23
25,m25,10/27/20,417,FALSE,578,17,0.63,0.15,-0.01,0,0.22,0.14,38.16,-0.07
25,m25,10/27/20,417,FALSE,696.5,22,0.28,0.37,0.26,0.18,0.26,0.14,38.78,-0.3
25,m25,10/27/20,417,FALSE,547,16,0.89,0.14,0,0.13,0.21,0.12,38.62,-0.28
25,m25,10/27/20,418,FALSE,742.5,18,0.6,0.15,-0.02,0,0.22,0.15,36.94,-0.02
25,m25,10/27/20,418,FALSE,620.5,20,0.72,0.31,0.25,0.28,0.22,0.12,37.49,0.15
25,m25,10/27/20,418,FALSE,746,20,0.72,0.34,0.05,0,0.23,0.12,37.79,0.79
25,m25,10/27/20,418,FALSE,646,18,0.57,0.33,0.13,0,0.23,0.12,36.92,-0.57
25,m25,10/27/20,419,FALSE,501,17,0.82,0.32,0.22,0.12,0.24,0.11,38.44,0.05
25,m25,10/27/20,419,FALSE,600,17,0.45,0.15,0,2.98,0.22,0.14,37.07,-0.02
25,m25,10/27/20,419,FALSE,602.5,18,0.63,0.15,-0.02,2.81,0.22,0.14,36.51,-0.02
25,m25,10/27/20,419,FALSE,960,20,2.83,0.81,0.22,1.17,0.87,0.42,37.07,-0.66
25,m25,10/27/20,420,FALSE,673,21,2.55,1,0.52,0.3,0.9,0.64,39.01,0.75
25,m25,10/27/20,420,FALSE,962.5,23,2.72,0.96,0.55,0.33,0.86,0.7,38.07,-0.17
25,m25,10/28/20,420,FALSE,614.5,20,4.31,0.34,0.08,0.31,0.23,0.1,37.64,-0.81
25,m25,10/28/20,421,FALSE,629,20,0.28,0.37,0.18,0.34,0.26,0.11,38.58,0.02
25,m25,10/28/20,421,FALSE,717,21,2,0.35,0.19,0,0.24,0.12,37.3,-0.05
25,m25,10/28/20,421,FALSE,749,21,1.46,0.34,0.23,0.29,0.23,0.14,36.76,-0.06
25,m25,10/28/20,421,FALSE,652.5,20,0.28,0.3,0.28,0.17,0.21,0.14,37.57,0
25,m25,10/28/20,422,FALSE,639,19,0.63,0.3,0.28,0.29,0.22,0.14,37.17,-0.05
25,m25,10/28/20,422,FALSE,666,20,0.4,0.14,-0.01,0,0.22,0.15,39.49,0.32
25,m25,10/28/20,422,FALSE,748,23,0.8,0.36,0.26,0,0.24,0.15,39.35,0.02
25,m25,10/28/20,422,FALSE,546.5,19,0.8,0.35,0.13,0,0.24,0.1,38.14,0.1
25,m25,10/28/20,423,FALSE,912.5,24,1.22,0.95,0.25,0,0.87,0.49,36.61,-0.23
25,m25,10/28/20,423,FALSE,557,16,0.72,0.36,0.04,0,0.28,0.12,40.06,0.07
25,m25,10/28/20,423,FALSE,615,14,0.89,0.24,-0.02,0.3,0.23,0.15,39.69,-1.05
25,m25,10/28/20,423,FALSE,598,20,12.21,0.93,0.61,0.32,0.82,0.62,38.94,-0.21
25,m25,10/28/20,424,FALSE,651.5,22,6.4,0.97,0.58,0,0.84,0.6,38.16,-0.89
25,m25,10/28/20,424,FALSE,915,26,6,1,0.71,0.28,0.86,0.64,39.54,-1.02
25,m25,10/28/20,424,FALSE,539,19,0.8,0.35,0.12,0.12,0.24,0.1,39.73,0.56
25,m25,10/28/20,424,FALSE,566,18,1.13,0.34,0.05,0.17,0.24,0.1,38.54,-0.59
25,m25,10/28/20,425,FALSE,644.5,14,0.82,0.25,-0.02,0.31,0.26,0.15,38.56,0.27
25,m25,10/28/20,425,FALSE,481.5,18,1.02,0.35,0.23,0,0.26,0.11,38.98,-0.35
25,m25,10/28/20,425,FALSE,416.5,16,0.2,0.33,0.15,0,0.25,0.09,39.65,-0.25
25,m25,10/28/20,425,FALSE,479.5,16,1.02,0.31,0.23,0,0.24,0.11,39.02,0.35
25,m25,10/28/20,426,FALSE,635.5,22,1.9,1,0.59,0.16,0.88,0.61,40.23,0.37
25,m25,10/28/20,426,FALSE,944.5,21,2.88,1,0.23,0.25,0.89,0.15,40.29,-0.27
25,m25,10/28/20,426,FALSE,490.5,17,1.28,0.34,0.09,0,0.24,0.09,39.47,0.72
25,m25,10/28/20,426,FALSE,527,21,3.41,1,0.22,0.26,0.89,0.26,41.25,0.35
25,m25,10/28/20,427,FALSE,839,28,1.13,0.96,0.44,2.89,0.84,0.2,39.9,-0.13
25,m25,10/28/20,427,FALSE,786,21,2.55,1,0.26,0,0.9,0.14,41.42,0.69
25,m25,10/28/20,427,FALSE,820,23,2.69,0.86,0.96,0,0.75,0.82,38.8,0.56
25,m25,10/28/20,427,FALSE,804.5,21,0.85,0.21,-0.02,0.27,0.28,0.19,40.12,-0.09
25,m25,10/28/20,428,FALSE,844,23,0.57,0.36,0.38,0.15,0.27,0.18,36.88,-0.06
25,m25,10/28/20,428,FALSE,571,20,0.89,0.34,0.35,0.07,0.28,0.15,39.3,0.93
25,m25,10/28/20,428,FALSE,634.5,19,2.42,1,0.2,0.27,0.91,0.11,41.31,0.15
25,m25,10/28/20,428,FALSE,1086.5,25,24.15,0.78,0.38,2.29,0.85,0.65,37.86,0.5
25,m25,10/28/20,429,FALSE,400.5,18,10.03,0.38,0.12,0.42,0.28,0.08,39.84,-2.75
25,m25,10/28/20,429,FALSE,632,21,3.76,0.35,0.16,0.51,0.24,0.1,40.46,2.51
25,m25,10/28/20,429,FALSE,532.5,15,1.22,0.22,0.09,0.09,0.27,0.24,39.24,-0.36
25,m25,10/28/20,430,FALSE,653,18,1.34,0.41,0.04,0.26,0.32,0.12,40.7,0.07
25,m25,10/28/20,430,FALSE,639,17,0.8,0.38,0.29,0.3,0.31,0.15,39.57,-0.05
25,m25,10/28/20,430,FALSE,524,17,0.2,0.39,0.08,0,0.3,0.11,41.41,-0.3
25,m25,10/28/20,430,FALSE,619,21,0.28,0.42,0.17,0,0.31,0.11,40.48,-0.33
25,m25,10/28/20,431,FALSE,653.5,17,0,0.12,0.76,0.33,0.2,0.85,39.75,-0.02
25,m25,10/28/20,431,FALSE,810,0,1.44,0.79,0.78,0,0.79,0.78,39.2,-0.4
25,m25,10/28/20,431,FALSE,571,19,3.94,0.39,0.43,0.82,0.31,0.28,40.48,-1.28
25,m25,10/28/20,431,FALSE,590.5,16,0.8,0.28,0.16,0,0.3,0.35,40.37,0.14
25,m25,10/28/20,432,FALSE,727,17,1.44,0.32,0.11,0.35,0.28,0.3,39.35,-0.15
25,m25,10/28/20,432,FALSE,577.5,18,2.01,0.4,0.4,0.35,0.31,0.28,39.17,0.63
25,m25,10/28/20,432,FALSE,910.5,20,0.2,0.24,0.17,0,0.3,0.39,40.23,-0.18
25,m25,10/28/20,432,FALSE,582.5,0,1.17,0.77,0.81,0,0.77,0.81,37.63,0.31
25,m25,10/28/20,433,FALSE,394.5,16,1.02,0.18,0.97,0,0.26,0.89,37.59,0.17
25,m25,10/28/20,433,FALSE,304,15,0.82,0.17,0.95,0,0.26,0.91,37.47,0
25,m25,10/28/20,433,FALSE,663.5,23,1.52,0.94,0.29,0.03,0.83,0.14,38.3,-1.22
25,m25,10/28/20,433,FALSE,717.5,20,1,0.93,0.1,0.2,0.87,0.3,36.9,-0.15
25,m25,10/28/20,434,FALSE,847,18,0.45,0.21,0.04,0.17,0.27,0.21,38.82,-0.02
25,m25,10/28/20,434,FALSE,737.5,22,3.06,1,0.54,0.64,0.88,0.49,39.69,0.66
25,m25,10/28/20,434,FALSE,1062,25,1.46,0.96,0.39,0.29,0.82,0.36,37.03,0.36
25,m25,10/28/20,434,FALSE,712.5,23,3.41,1,0.58,0.2,0.89,0.44,39.88,0.09
25,m25,10/28/20,435,FALSE,821.5,26,2.06,1,0.83,0,0.89,0.61,40.29,0.17
25,m25,10/28/20,435,FALSE,383.5,16,118.32,0.17,0.95,1.42,0.25,0.89,37.99,-3.5
25,m25,10/28/20,435,FALSE,788.5,19,0.28,0.17,-0.02,1.05,0.24,0.16,39.63,-0.17
25,m25,10/28/20,435,FALSE,486,17,4.47,0.1,0.9,0.45,0.19,0.9,38.73,0.65
25,m25,10/28/20,436,FALSE,634,22,4.62,0.95,0.65,0.26,0.83,0.62,39.84,-0.84
25,m25,10/28/20,436,FALSE,843.5,22,22,0.37,0.24,1.95,0.25,0.22,41.51,3.22
25,m25,10/28/20,436,FALSE,393,14,14.48,0.34,1,0.47,0.37,0.84,39.24,-1.19
25,m25,10/28/20,436,FALSE,626.5,23,54.08,0.31,-0.02,1.38,0.3,0.26,38.76,-1.89
25,m25,10/28/20,437,FALSE,722.5,19,0.2,0.34,0.18,0.36,0.24,0.2,39.86,-0.32
25,m25,10/28/20,437,FALSE,834.5,19,5.31,0.34,0.16,0.3,0.25,0.26,40.99,1.95
25,m25,10/28/20,437,FALSE,831.5,20,0.2,0.36,0.23,0,0.25,0.16,40.19,-0.17
25,m25,10/28/20,437,FALSE,858.5,22,0.28,0.38,0.27,0.16,0.26,0.24,39.92,0.06
25,m25,10/28/20,438,FALSE,665,16,0.57,0.3,-0.02,0,0.27,0.18,39.41,-0.39
25,m25,10/28/20,438,FALSE,984.5,25,1.08,1,0.75,0.15,0.87,0.64,38.69,0.28
25,m25,10/28/20,438,FALSE,312.5,10,17.27,0.68,-0.02,0.47,0.69,0.1,39.2,-0.16
25,m25,10/28/20,439,FALSE,722,28,14.17,0.39,0.6,2.84,0.3,0.31,41.33,1.9
25,m25,10/28/20,439,FALSE,818,19,0.82,0.29,0.02,0.34,0.26,0.25,40.81,-0.38
25,m25,10/28/20,439,FALSE,693.5,19,0.28,0.36,0.3,0.2,0.26,0.24,41.1,0.02
25,m25,10/28/20,439,FALSE,762.5,17,0.28,0.23,-0.02,0.16,0.24,0.19,37.78,0.16
25,m25,10/28/20,440,FALSE,702,22,1.84,0.36,0.37,0.24,0.28,0.18,39.79,0.22
25,m25,10/28/20,440,FALSE,730.5,22,0.72,0.38,0.34,0,0.28,0.18,39.11,0
25,m25,10/28/20,440,FALSE,725,19,0.45,0.39,0.22,0.2,0.29,0.18,38.91,0.2
25,m25,10/28/20,440,FALSE,764,23,1.81,0.41,0.44,0,0.3,0.29,40.65,0.02
25,m25,10/28/20,441,FALSE,769.5,22,1.61,0.4,0.36,0,0.29,0.24,39.35,0.04
25,m25,10/28/20,441,FALSE,901,24,3.77,1,0.69,0.32,0.87,0.68,39.41,-1.25
25,m25,10/28/20,441,FALSE,798,20,1.13,0.92,0.3,0.11,0.91,0.55,36.86,-0.31
25,m25,10/28/20,441,FALSE,825.5,19,1.71,0.87,0.16,0.25,0.88,0.4,37.96,-1.19
25,m25,10/28/20,442,FALSE,669,25,16.31,0.49,0.41,1.99,0.36,0.31,40.77,2.86
25,m25,10/28/20,442,FALSE,531.5,15,1.81,0.26,0.09,0,0.29,0.26,39.69,0.6
25,m25,10/28/20,442,FALSE,775,25,0.2,0.39,0.58,0,0.3,0.34,39.2,0.23
25,m25,10/28/20,442,FALSE,867,21,1.7,0.37,0.54,0.18,0.28,0.38,38.78,-0.09
25,m25,10/28/20,443,FALSE,675,17,0.82,0.23,0.23,0.17,0.29,0.39,39.71,-0.11
25,m25,10/28/20,443,FALSE,733,17,1.46,0.23,0.16,0.06,0.28,0.34,38.65,-0.72
25,m25,10/28/20,443,FALSE,841.5,17,4.87,0.27,-0.01,0.49,0.27,0.2,40.88,2.07
25,m25,10/28/20,443,FALSE,733,19,0.45,0.3,0.06,0,0.28,0.29,37.34,0.12
25,m25,10/28/20,444,FALSE,664,18,0.72,0.3,0.07,0,0.27,0.29,37.53,-0.02
25,m25,10/28/20,444,FALSE,632.5,16,0.57,0.31,0.09,0.12,0.28,0.28,37.53,0.1
25,m25,10/28/20,444,FALSE,862.5,19,5.81,0.77,0.28,2.61,0.83,0.48,39.11,0.51
25,m25,10/28/20,444,FALSE,511.5,16,1.6,0.85,0.11,0.25,0.76,0.1,38.2,0.05
25,m25,10/28/20,445,FALSE,905,24,0.45,1,0.58,0,0.87,0.59,38.82,-0.35
25,m25,10/28/20,445,FALSE,687.5,0,0.72,0.82,0.78,0,0.82,0.78,40.12,-0.37
25,m25,10/28/20,445,FALSE,977.5,26,11.88,0.36,0.49,1.67,0.23,0.34,41.28,1.29
25,m25,10/28/20,445,FALSE,262,13,47.63,0.32,0.18,0.08,0.26,0.09,41.81,2.55
25,m25,10/28/20,446,FALSE,224.5,20,17.63,0.49,0.03,0.05,0.38,0.04,40.88,2.12
25,m25,10/28/20,446,FALSE,849,21,7.91,0.49,0.35,0.18,0.37,0.34,38.47,-0.77
25,m25,10/28/20,446,FALSE,662.5,18,1.41,0.44,0.52,2.68,0.36,0.39,41.53,0.79
25,m25,10/28/20,446,FALSE,519,19,0.28,0.3,0.11,0.15,0.34,0.34,39.75,-0.05
25,m25,10/28/20,447,FALSE,757.5,18,0.4,0.4,0.08,0.12,0.37,0.3,40.25,-0.14
25,m25,10/28/20,447,FALSE,764,16,1.34,0.38,0.13,0.11,0.37,0.32,41.73,0.4
25,m25,10/28/20,447,FALSE,1250,28,2.34,0.53,0.26,0.37,0.38,0.3,38.93,-1.44
25,m25,10/28/20,448,FALSE,1017,26,0.8,0.49,0.26,0,0.35,0.3,40.1,0.22
25,m25,10/28/20,448,FALSE,884.5,22,0.57,0.26,0.13,0,0.32,0.38,40.19,-0.07
25,m25,10/28/20,448,FALSE,373.5,13,1.22,0.28,0.08,0,0.31,0.22,39.24,-0.11
25,m25,10/28/20,448,FALSE,301,11,0.82,0.29,0.08,0,0.31,0.21,39.69,0.21
25,m25,10/28/20,449,FALSE,769,20,0.28,0.27,0.08,0,0.31,0.31,40.97,0
25,m25,10/28/20,449,FALSE,1147,24,0.45,0.26,0.1,0.15,0.33,0.36,39.02,0.13
25,m25,10/28/20,449,FALSE,852.5,21,0.2,0.26,0.11,0,0.31,0.35,38.56,0.02
25,m25,10/28/20,449,FALSE,897.5,22,0.63,0.26,0.12,0,0.32,0.36,40.59,0.13
25,m25,10/28/20,450,FALSE,725,21,0.63,0.27,0.12,0.32,0.32,0.36,41.44,0.07
25,m25,10/28/20,450,FALSE,631.5,18,0.28,0.28,0.12,0,0.31,0.34,40.03,0.06
25,m25,10/28/20,450,FALSE,703,19,0.8,0.27,0.13,0,0.31,0.35,40.25,0.11
25,m25,10/28/20,450,FALSE,642.5,18,0.28,0.28,0.12,0,0.31,0.34,40.25,0.08
25,m25,10/28/20,451,FALSE,1164,27,0.45,0.43,0.6,0,0.34,0.32,38.62,-0.05
25,m25,10/29/20,451,FALSE,955,28,36.18,1,0.62,0.75,0.86,0.75,41.81,4.04
25,m25,10/29/20,451,FALSE,563.5,15,2.16,0.33,-0.02,1.22,0.28,0.14,39.09,-1.05
25,m25,10/29/20,451,FALSE,648.5,20,0.63,0.38,0.17,0.08,0.27,0.14,38.81,-0.03
25,m25,10/29/20,452,FALSE,668,16,0.72,0.37,0.13,0.47,0.28,0.18,39.11,0.32
25,m25,10/29/20,452,FALSE,754,20,0.45,0.39,0.23,0.14,0.28,0.24,37.97,-0.07
25,m25,10/29/20,452,FALSE,826,23,0,0.41,0.28,0.24,0.3,0.15,39.29,0
25,m25,10/29/20,452,FALSE,644,21,0.45,0.39,0.1,0.14,0.27,0.11,40.41,-0.14
25,m25,10/29/20,453,FALSE,545.5,21,0.82,0.41,0.1,0,0.29,0.09,40.59,-0.04
25,m25,10/29/20,453,FALSE,618.5,18,1.34,0.37,0.1,0.43,0.27,0.11,38.01,-0.09
25,m25,10/29/20,453,FALSE,598.5,18,0.2,0.39,0.12,0,0.29,0.1,40.99,-0.31
25,m25,10/29/20,453,FALSE,964,27,5.44,1,0.37,0.18,0.86,0.4,39.22,-1.01
25,m25,10/29/20,454,FALSE,864,22,8.93,0.96,0.5,0,0.84,0.44,39.3,-1.21
25,m25,10/29/20,454,FALSE,910,25,0.89,1,0.58,0.24,0.88,0.45,40.53,-0.28
25,m25,10/29/20,454,FALSE,756.5,22,2.4,1,0.58,0.22,0.88,0.55,40.23,0.26
25,m25,10/29/20,454,FALSE,986.5,25,5.16,0.96,0.33,0.51,0.82,0.34,38.82,-2.27
25,m25,10/29/20,455,FALSE,781.5,22,11.18,0.95,0.44,0.15,0.84,0.57,40.81,-1
25,m25,10/29/20,455,FALSE,340.5,17,0.57,0.08,0.92,0.04,0.17,0.92,41.15,0.21
25,m25,10/29/20,455,FALSE,445,16,14.09,0.34,0.04,1.46,0.26,0.1,39.33,-0.57
25,m25,10/29/20,455,FALSE,835,26,8.22,1,0.28,0,0.9,0.51,41.49,-0.08
25,m25,10/29/20,456,FALSE,846.5,25,2.33,1,0.3,0.21,0.87,0.38,40.56,0.09
25,m25,10/29/20,456,FALSE,645,17,3.45,0.31,0.06,0.23,0.28,0.26,41.04,0.47
